year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2022,Audi,A4 allroad quattro,4,All-Wheel Drive,Premium,30,Automatic,Small Station Wagons,A4
2022,Audi,A4 quattro,4,All-Wheel Drive,Premium,34,Automatic,Compact Cars,A4
2022,Audi,A4 S line quattro,4,All-Wheel Drive,Premium,31,Automatic,Compact Cars,A4
2022,Audi,A5 Cabriolet quattro,4,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,A5
2022,Audi,A5 Coupe quattro,4,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,A5
2022,Audi,A5 Sportback quattro,4,All-Wheel Drive,Premium,34,Automatic,Midsize Cars,A5
2022,Audi,A5 Sportback S line quattro,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,A5
2022,Audi,A6 Allroad quattro,6,4-Wheel Drive,Premium,28,Automatic,Midsize Station Wagons,A6
2022,Audi,A6 quattro,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,A6
2022,Audi,A6 quattro,6,4-Wheel Drive,Premium,30,Automatic,Midsize Cars,A6
2022,Audi,A7 quattro,6,4-Wheel Drive,Premium,30,Automatic,Midsize Cars,A7
2022,Audi,A8 L quattro,6,4-Wheel Drive,Premium,28,Automatic,Large Cars,A8
2022,Audi,Q3 quattro,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Q3
2022,Audi,Q3 S line quattro,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Q3
2022,Audi,Q5 quattro,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,Q5
2022,Audi,Q5 S line quattro,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,Q5
2022,Audi,Q5 Sportback S line quattro,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,Q5
2022,Audi,Q7 quattro,4,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,Q7
2022,Audi,Q7 quattro,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,Q7
2022,Audi,Q8 quattro,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,Q8
2022,Audi,R8 Coupe,10,Rear-Wheel Drive,Premium,23,Automatic,Two Seaters,R8
2022,Audi,R8 Coupe,10,All-Wheel Drive,Premium,19,Automatic,Two Seaters,R8
2022,Audi,R8 Spyder,10,Rear-Wheel Drive,Premium,23,Automatic,Two Seaters,R8
2022,Audi,R8 Spyder,10,All-Wheel Drive,Premium,19,Automatic,Two Seaters,R8
2022,Audi,RS 3,5,All-Wheel Drive,Premium,29,Automatic,Subcompact Cars,RS
2022,Audi,RS 5 Coupe,6,4-Wheel Drive,Premium,25,Automatic,Subcompact Cars,RS
2022,Audi,RS 5 Sportback,6,4-Wheel Drive,Premium,25,Automatic,Midsize Cars,RS
2022,Audi,RS 6 Avant,8,All-Wheel Drive,Premium,22,Automatic,Midsize Station Wagons,RS
2022,Audi,RS 7,8,All-Wheel Drive,Premium,22,Automatic,Midsize Cars,RS
2022,Audi,RS Q8,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,RS Q8
2022,Audi,S3,4,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,S3
2022,Audi,S4,6,4-Wheel Drive,Premium,30,Automatic,Compact Cars,S4
2022,Audi,S5 Cabriolet,6,4-Wheel Drive,Premium,28,Automatic,Subcompact Cars,S5
2022,Audi,S5 Coupe,6,4-Wheel Drive,Premium,30,Automatic,Subcompact Cars,S5
2022,Audi,S5 Sportback,6,4-Wheel Drive,Premium,30,Automatic,Midsize Cars,S5
2022,Audi,S6,6,4-Wheel Drive,Premium,28,Automatic,Midsize Cars,S6
2022,Audi,S7,6,4-Wheel Drive,Premium,28,Automatic,Midsize Cars,S7
2022,Audi,S8,8,All-Wheel Drive,Premium,23,Automatic,Large Cars,S8
2022,Audi,SQ5,6,4-Wheel Drive,Premium,24,Automatic,Small SUV,SQ5
2022,Audi,SQ5 Sportback,6,4-Wheel Drive,Premium,24,Automatic,Small SUV,SQ5
2022,Audi,SQ7,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,SQ7
2022,Audi,SQ8,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,SQ8
2022,Audi,TT Coupe quattro,4,All-Wheel Drive,Regular,30,Automatic,Subcompact Cars,TT
2022,Audi,TT Roadster quattro,4,All-Wheel Drive,Regular,30,Automatic,Two Seaters,TT
2022,Audi,TT RS Coupe,5,All-Wheel Drive,Premium,29,Automatic,Subcompact Cars,TT RS
2022,Audi,TTS Coupe quattro,4,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,TTS Coupe
2022,Bentley,Bentayga,8,All-Wheel Drive 4WD,Premium,24,Automatic,Standard SUV,Bentayga
2022,Bentley,Bentayga Speed,12,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,Bentayga
2022,Bentley,Continental GT,8,All-Wheel Drive,Premium,26,Automatic,Subcompact Cars,Continental
2022,Bentley,Continental GT Speed,12,All-Wheel Drive,Premium,20,Automatic,Subcompact Cars,Continental
2022,Bentley,Continental GT Speed Convertible,12,All-Wheel Drive,Premium,18,Automatic,Minicompact Cars,Continental
2022,Bentley,Continental GT V8 Convertible,8,All-Wheel Drive,Premium,26,Automatic,Minicompact Cars,Continental
2022,Bentley,Flying Spur,8,All-Wheel Drive,Premium,20,Automatic,Midsize Cars,Flying Spur
2022,Bentley,Flying Spur,12,All-Wheel Drive,Premium,19,Automatic,Midsize Cars,Flying Spur
2022,BMW,228i Gran Coupe,4,Front-Wheel Drive,Premium,34,Automatic,Compact Cars,2 Series
2022,BMW,228i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,2 Series
2022,BMW,230i Coupe,4,Rear-Wheel Drive,Premium,35,Automatic,Subcompact Cars,2 Series
2022,BMW,330i Sedan,4,Rear-Wheel Drive,Premium,36,Automatic,Compact Cars,3 Series
2022,BMW,330i xDrive Sedan,4,All-Wheel Drive,Premium,34,Automatic,Compact Cars,3 Series
2022,BMW,430i Convertible,4,Rear-Wheel Drive,Premium,34,Automatic,Subcompact Cars,4 Series
2022,BMW,430i Coupe,4,Rear-Wheel Drive,Premium,34,Automatic,Subcompact Cars,4 Series
2022,BMW,430i Gran Coupe,4,Rear-Wheel Drive,Premium,34,Automatic,Compact Cars,4 Series
2022,BMW,430i xDrive Convertible,4,All-Wheel Drive,Premium,33,Automatic,Subcompact Cars,4 Series
2022,BMW,430i xDrive Coupe,4,All-Wheel Drive,Premium,33,Automatic,Subcompact Cars,4 Series
2022,BMW,530i Sedan,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,5 Series
2022,BMW,530i xDrive Sedan,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,5 Series
2022,BMW,540i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic,Midsize Cars,5 Series
2022,BMW,540i xDrive Sedan,6,All-Wheel Drive,Premium,29,Automatic,Midsize Cars,5 Series
2022,BMW,740i Sedan,6,Rear-Wheel Drive,Premium,29,Automatic,Large Cars,7 Series
2022,BMW,740i xDrive Sedan,6,All-Wheel Drive,Premium,27,Automatic,Large Cars,7 Series
2022,BMW,750i xDrive Sedan,8,All-Wheel Drive,Premium,24,Automatic,Large Cars,7 Series
2022,BMW,840i Convertible,6,Rear-Wheel Drive,Premium,29,Automatic,Subcompact Cars,8 Series
2022,BMW,840i Coupe,6,Rear-Wheel Drive,Premium,30,Automatic,Subcompact Cars,8 Series
2022,BMW,840i Gran Coupe,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,8 Series
2022,BMW,840i xDrive Convertible,6,All-Wheel Drive,Premium,27,Automatic,Subcompact Cars,8 Series
2022,BMW,840i xDrive Coupe,6,All-Wheel Drive,Premium,27,Automatic,Subcompact Cars,8 Series
2022,BMW,840i xDrive Gran Coupe,6,All-Wheel Drive,Premium,27,Automatic,Midsize Cars,8 Series
2022,BMW,Alpina B7 xDrive,8,All-Wheel Drive,Premium,24,Automatic,Large Cars,7 Series
2022,BMW,Alpina B8 Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,8 Series
2022,BMW,Alpina XB7,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,X7
2022,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,32,Automatic,Compact Cars,2 Series
2022,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,2 Series
2022,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic,Compact Cars,M
2022,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic,Compact Cars,M
2022,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,M
2022,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,32,Automatic,Compact Cars,3 Series
2022,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,32,Automatic,Compact Cars,3 Series
2022,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2022,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2022,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2022,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual,Subcompact Cars,M
2022,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2022,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,34,Automatic,Subcompact Cars,4 Series
2022,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2022,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,4 Series
2022,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,29,Automatic,Compact Cars,4 Series
2022,BMW,M5 Competition Sedan,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2022,BMW,M5 CS Sedan,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2022,BMW,M5 Sedan,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2022,BMW,M550i xDrive Sedan,8,All-Wheel Drive,Premium,25,Automatic,Midsize Cars,5 Series
2022,BMW,M760i xDrive Sedan,12,All-Wheel Drive,Premium,20,Automatic,Large Cars,7 Series
2022,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,21,Automatic,Subcompact Cars,M
2022,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,21,Automatic,Subcompact Cars,M
2022,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,21,Automatic,Midsize Cars,M
2022,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic,Subcompact Cars,8 Series
2022,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,25,Automatic,Subcompact Cars,8 Series
2022,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,8 Series
2022,BMW,X1 sDrive28i,4,Front-Wheel Drive,Premium,33,Automatic,Large Cars,X1
2022,BMW,X1 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic,Large Cars,X1
2022,BMW,X2 M35i,4,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,X2
2022,BMW,X2 sDrive28i,4,Front-Wheel Drive,Premium,32,Automatic,Midsize Cars,X2
2022,BMW,X2 xDrive28i,4,All-Wheel Drive,Premium,31,Automatic,Midsize Cars,X2
2022,BMW,X3 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2022,BMW,X3 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2022,BMW,X3 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X3
2022,BMW,X3 sDrive30i,4,Rear-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,X3
2022,BMW,X3 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X3
2022,BMW,X4 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2022,BMW,X4 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2022,BMW,X4 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X4
2022,BMW,X4 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X4
2022,BMW,X5 M,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X5
2022,BMW,X5 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X5
2022,BMW,X5 M50i,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X5
2022,BMW,X5 sDrive40i,6,Rear-Wheel Drive 2WD,Premium,26,Automatic,Standard SUV,X5
2022,BMW,X5 xDrive40i,6,Rear-Wheel Drive 2WD,Premium,25,Automatic,Standard SUV,X5
2022,BMW,X6 M,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X6
2022,BMW,X6 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X6
2022,BMW,X6 M50i,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X6
2022,BMW,X6 xDrive40i,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,X6
2022,BMW,X7 M50i,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,X7
2022,BMW,X7 xDrive40i,6,All-Wheel Drive 4WD,Premium,24,Automatic,Standard SUV,X7
2022,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,29,Automatic,Two Seaters,Z4
2022,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,32,Automatic,Two Seaters,Z4
2022,Bugatti,Chiron,16,All-Wheel Drive,Premium,14,Automatic,Two Seaters,Chiron
2022,Bugatti,Chiron Pur Sport,16,All-Wheel Drive,Premium,11,Automatic,Two Seaters,Chiron
2022,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic,Two Seaters,Chiron
2022,Buick,Enclave,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Enclave
2022,Buick,Enclave,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Enclave
2022,Buick,Encore,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Encore
2022,Buick,Encore,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Encore
2022,Buick,Encore GX,3,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Encore
2022,Buick,Encore GX,3,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Encore
2022,Buick,Envision,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Envision
2022,Buick,Envision,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Envision
2022,Cadillac,CT4,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,CT4
2022,Cadillac,CT4,4,All-Wheel Drive,Premium,31,Automatic,Compact Cars,CT4
2022,Cadillac,CT4 V,4,Rear-Wheel Drive,Premium,29,Automatic,Compact Cars,CT4
2022,Cadillac,CT4 V,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,CT4
2022,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,CT4
2022,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,24,Automatic,Compact Cars,CT4
2022,Cadillac,CT5,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5,4,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5 V,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5 V,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2022,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,CT5
2022,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,22,Automatic,Midsize Cars,CT5
2022,Cadillac,Escalade,6,Front-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Escalade
2022,Cadillac,Escalade,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Escalade
2022,Cadillac,Escalade,8,Front-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Escalade
2022,Cadillac,Escalade,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Escalade
2022,Cadillac,XT4,4,All-Wheel Drive 4WD,Premium,29,Automatic,Small SUV,XT4
2022,Cadillac,XT4,4,Front-Wheel Drive 2WD,Premium,30,Automatic,Small SUV,XT4
2022,Cadillac,XT5,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,XT5
2022,Cadillac,XT5,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,XT5
2022,Cadillac,XT5,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT5
2022,Cadillac,XT5,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,XT5
2022,Cadillac,XT6,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,XT6
2022,Cadillac,XT6,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,XT6
2022,Cadillac,XT6,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,XT6
2022,Cadillac,XT6,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT6
2022,Chevrolet,Blazer,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Blazer
2022,Chevrolet,Blazer,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Blazer
2022,Chevrolet,Blazer,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Blazer
2022,Chevrolet,Blazer,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Blazer
2022,Chevrolet,Camaro,4,Rear-Wheel Drive,Premium,29,Manual,Subcompact Cars,Camaro
2022,Chevrolet,Camaro,4,Rear-Wheel Drive,Premium,30,Automatic,Subcompact Cars,Camaro
2022,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,26,Manual,Subcompact Cars,Camaro
2022,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,29,Automatic,Subcompact Cars,Camaro
2022,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,20,Manual,Subcompact Cars,Camaro
2022,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,26,Automatic,Subcompact Cars,Camaro
2022,Chevrolet,Colorado,4,Rear-Wheel Drive 2WD,Regular,25,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado,4,4-Wheel Drive,Regular,24,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado,4,4-Wheel Drive,Diesel,28,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado,4,Rear-Wheel Drive 2WD,Diesel,30,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado,6,4-Wheel Drive,Regular,24,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado,6,Rear-Wheel Drive 2WD,Regular,25,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado ZR2,4,4-Wheel Drive,Diesel,22,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Colorado ZR2,6,4-Wheel Drive,Regular,18,Automatic,Small Pickup Truck,Colorado
2022,Chevrolet,Corvette,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,Corvette
2022,Chevrolet,Equinox,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Equinox
2022,Chevrolet,Equinox,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Equinox
2022,Chevrolet,Malibu,4,Front-Wheel Drive,Regular,36,Automatic,Midsize Cars,Malibu
2022,Chevrolet,Malibu,4,Front-Wheel Drive,Premium,33,Automatic,Midsize Cars,Malibu
2022,Chevrolet,Silverado,4,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,4,Rear-Wheel Drive 2WD,Regular,22,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,6,4-Wheel Drive,Diesel,26,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,6,Rear-Wheel Drive 2WD,Diesel,31,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,8,4-Wheel Drive,Premium,20,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,8,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado,8,4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Silverado ZR2,8,4-Wheel Drive,Premium,17,Automatic,Standard Pickup Truck,Silverado
2022,Chevrolet,Spark,4,Front-Wheel Drive,Regular,38,Automatic,Subcompact Cars,Spark
2022,Chevrolet,Spark,4,Front-Wheel Drive,Regular,38,Manual,Subcompact Cars,Spark
2022,Chevrolet,Spark ACTIV,4,Front-Wheel Drive,Regular,37,Manual,Subcompact Cars,Spark
2022,Chevrolet,Spark ACTIV,4,Front-Wheel Drive,Regular,37,Automatic,Subcompact Cars,Spark
2022,Chevrolet,Suburban,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Suburban
2022,Chevrolet,Suburban,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Suburban
2022,Chevrolet,Suburban,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Suburban
2022,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Suburban
2022,Chevrolet,Suburban,8,4-Wheel Drive,Regular,19,Automatic,Standard SUV,Suburban
2022,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Suburban
2022,Chevrolet,Tahoe,6,Rear-Wheel Drive 2WD,Diesel,28,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Tahoe,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Tahoe,8,4-Wheel Drive,Regular,20,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Tahoe,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Tahoe
2022,Chevrolet,Trailblazer,3,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Trailblazer
2022,Chevrolet,Trailblazer,3,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Trailblazer
2022,Chevrolet,Traverse,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Standard SUV,Traverse
2022,Chevrolet,Traverse,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Traverse
2022,Chevrolet,Trax,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Trax
2022,Chevrolet,Trax,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Trax
2022,Chrysler,300,6,All-Wheel Drive,Regular,27,Automatic,Large Cars,300
2022,Chrysler,300,6,Rear-Wheel Drive,Regular,30,Automatic,Large Cars,300
2022,Chrysler,300,8,Rear-Wheel Drive,Midgrade,25,Automatic,Large Cars,300
2022,Chrysler,Pacifica,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Pacifica
2022,Chrysler,Pacifica,6,All-Wheel Drive 4WD,Regular,25,Automatic,Minivan,Pacifica
2022,Chrysler,Voyager,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Voyager
2022,Dodge,Challenger,6,Rear-Wheel Drive,Regular,30,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger,6,All-Wheel Drive,Regular,27,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger,8,Rear-Wheel Drive,Premium,23,Manual,Midsize Cars,Challenger
2022,Dodge,Challenger,8,Rear-Wheel Drive,Premium,24,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger,8,Rear-Wheel Drive,Midgrade,25,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger SRT,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,Challenger
2022,Dodge,Challenger SRT,8,Rear-Wheel Drive,Premium,22,Automatic,Midsize Cars,Challenger
2022,Dodge,Challenger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Automatic,Midsize Cars,Challenger
