year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2024,BMW,M2 Coupe,6,Rear-Wheel Drive,Premium,24,Manual,Subcompact Cars,M
2024,BMW,M235i xDrive Gran Coupe,4,All-Wheel Drive,Premium,33,Automatic,Compact Cars,2 Series
2024,BMW,M240i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Subcompact Cars,2 Series
2024,BMW,M240i xDrive Coupe,6,All-Wheel Drive,Premium,32,Automatic,Subcompact Cars,2 Series
2024,BMW,M3 Competition M xDrive Sedan,6,All-Wheel Drive,Premium,22,Automatic,Compact Cars,M
2024,BMW,M3 Competition Sedan,6,Rear-Wheel Drive,Premium,23,Automatic,Compact Cars,M
2024,BMW,M3 CS Sedan,6,All-Wheel Drive,Premium,22,Automatic,Compact Cars,M
2024,BMW,M3 Sedan,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,M
2024,BMW,M340i Sedan,6,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,3 Series
2024,BMW,M340i xDrive Sedan,6,All-Wheel Drive,Premium,31,Automatic,Compact Cars,3 Series
2024,BMW,M4 Competition Coupe,6,Rear-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2024,BMW,M4 Competition M xDrive Convertible,6,All-Wheel Drive,Premium,23,Automatic,Subcompact Cars,M
2024,BMW,M4 Competition M xDrive Coupe,6,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2024,BMW,M4 Coupe,6,Rear-Wheel Drive,Premium,23,Manual,Subcompact Cars,M
2024,BMW,M440i Convertible,6,Rear-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2024,BMW,M440i Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Subcompact Cars,4 Series
2024,BMW,M440i Gran Coupe,6,Rear-Wheel Drive,Premium,32,Automatic,Compact Cars,4 Series
2024,BMW,M440i xDrive Convertible,6,All-Wheel Drive,Premium,30,Automatic,Subcompact Cars,4 Series
2024,BMW,M440i xDrive Coupe,6,All-Wheel Drive,Premium,31,Automatic,Subcompact Cars,4 Series
2024,BMW,M440i xDrive Gran Coupe,6,All-Wheel Drive,Premium,30,Automatic,Compact Cars,4 Series
2024,BMW,M8 Competition Convertible,8,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2024,BMW,M8 Competition Coupe,8,All-Wheel Drive,Premium,22,Automatic,Subcompact Cars,M
2024,BMW,M8 Competition Gran Coupe,8,All-Wheel Drive,Premium,22,Automatic,Midsize Cars,M
2024,BMW,M850i xDrive Convertible,8,All-Wheel Drive,Premium,24,Automatic,Subcompact Cars,8 Series
2024,BMW,M850i xDrive Coupe,8,All-Wheel Drive,Premium,24,Automatic,Subcompact Cars,8 Series
2024,BMW,M850i xDrive Gran Coupe,8,All-Wheel Drive,Premium,24,Automatic,Midsize Cars,8 Series
2024,BMW,X1 M35i,4,All-Wheel Drive 4WD,Premium,31,Automatic,Small SUV,X1
2024,BMW,X1 xDrive28i,4,All-Wheel Drive 4WD,Premium,34,Automatic,Small SUV,X1
2024,BMW,X2 M35i,4,All-Wheel Drive 4WD,Premium,32,Automatic,Small SUV,X2
2024,BMW,X2 xDrive28i,4,All-Wheel Drive 4WD,Premium,33,Automatic,Small SUV,X2
2024,BMW,X3 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2024,BMW,X3 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X3
2024,BMW,X3 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X3
2024,BMW,X3 sDrive30i,4,Rear-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,X3
2024,BMW,X3 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X3
2024,BMW,X4 M,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2024,BMW,X4 M Competition,6,All-Wheel Drive 4WD,Premium,20,Automatic,Small SUV,X4
2024,BMW,X4 M40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,X4
2024,BMW,X4 xDrive30i,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,X4
2024,BMW,X5 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X5
2024,BMW,X5 M60i xDrive,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X5
2024,BMW,X5 sDrive40i,6,Rear-Wheel Drive 2WD,Premium,27,Automatic,Standard SUV,X5
2024,BMW,X5 xDrive40i,6,All-Wheel Drive 4WD,Premium,27,Automatic,Standard SUV,X5
2024,BMW,X6 M Competition,8,All-Wheel Drive 4WD,Premium,18,Automatic,Standard SUV,X6
2024,BMW,X6 M60i xDrive,8,All-Wheel Drive 4WD,Premium,22,Automatic,Standard SUV,X6
2024,BMW,X6 xDrive40i,6,All-Wheel Drive 4WD,Premium,26,Automatic,Standard SUV,X6
2024,BMW,X7 M60i xDrive,8,All-Wheel Drive 4WD,Premium,21,Automatic,Standard SUV,X7
2024,BMW,X7 xDrive40i,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,X7
2024,BMW,Z4 M40i,6,Rear-Wheel Drive,Premium,31,Automatic,Two Seaters,Z4
2024,BMW,Z4 sDrive30i,4,Rear-Wheel Drive,Premium,33,Automatic,Two Seaters,Z4
2024,Bugatti,Chiron Super Sport,16,All-Wheel Drive,Premium,11,Automatic,Two Seaters,Chiron
2024,Buick,Enclave,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Enclave
2024,Buick,Enclave,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Enclave
2024,Buick,Encore GX,3,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Encore
2024,Buick,Encore GX,3,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Encore
2024,Buick,Envista,3,Front-Wheel Drive,Regular,32,Automatic,Small Station Wagons,Envista
2024,Cadillac,CT4,4,All-Wheel Drive,Premium,31,Automatic,Compact Cars,CT4
2024,Cadillac,CT4,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,CT4
2024,Cadillac,CT4 V,4,Rear-Wheel Drive,Premium,29,Automatic,Compact Cars,CT4
2024,Cadillac,CT4 V,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,CT4
2024,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,24,Automatic,Compact Cars,CT4
2024,Cadillac,CT4 V,6,Rear-Wheel Drive,Premium,23,Manual,Compact Cars,CT4
2024,Cadillac,CT5,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5,4,All-Wheel Drive,Premium,30,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5 V,6,Rear-Wheel Drive,Premium,27,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5 V,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,21,Automatic,Midsize Cars,CT5
2024,Cadillac,CT5 V,8,Rear-Wheel Drive,Premium,21,Manual,Midsize Cars,CT5
2024,Cadillac,Escalade,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Escalade
2024,Cadillac,Escalade,6,Front-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Escalade
2024,Cadillac,Escalade,8,Front-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Escalade
2024,Cadillac,Escalade,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Escalade
2024,Cadillac,Escalade V,8,4-Wheel Drive,Premium,16,Automatic,Standard SUV,Escalade
2024,Cadillac,XT4,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,XT4
2024,Cadillac,XT4,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,XT4
2024,Cadillac,XT5,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,XT5
2024,Cadillac,XT5,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,XT5
2024,Cadillac,XT5,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,XT5
2024,Cadillac,XT5,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT5
2024,Cadillac,XT6,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,XT6
2024,Cadillac,XT6,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,XT6
2024,Cadillac,XT6,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,XT6
2024,Cadillac,XT6,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,XT6
2024,Chevrolet,Blazer,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Blazer
2024,Chevrolet,Blazer,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Blazer
2024,Chevrolet,Blazer,6,All-Wheel Drive 4WD,Regular,26,Automatic,Small SUV,Blazer
2024,Chevrolet,Blazer,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Blazer
2024,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,26,Manual,Subcompact Cars,Camaro
2024,Chevrolet,Camaro,6,Rear-Wheel Drive,Regular,29,Automatic,Subcompact Cars,Camaro
2024,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,26,Automatic,Subcompact Cars,Camaro
2024,Chevrolet,Camaro,8,Rear-Wheel Drive,Premium,24,Manual,Subcompact Cars,Camaro
2024,Chevrolet,Colorado,4,Rear-Wheel Drive 2WD,Regular,24,Automatic,Small Pickup Truck,Colorado
2024,Chevrolet,Colorado,4,4-Wheel Drive,Regular,23,Automatic,Small Pickup Truck,Colorado
2024,Chevrolet,Colorado ZR2,4,4-Wheel Drive,Regular,17,Automatic,Small Pickup Truck,Colorado
2024,Chevrolet,Colorado ZR2 Bison,4,4-Wheel Drive,Regular,16,Automatic,Small Pickup Truck,Colorado
2024,Chevrolet,Corvette,8,Rear-Wheel Drive,Premium,25,Automatic,Two Seaters,Corvette
2024,Chevrolet,Corvette E-RAY,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,Corvette
2024,Chevrolet,Corvette Z06,8,Rear-Wheel Drive,Premium,21,Automatic,Two Seaters,Corvette
2024,Chevrolet,Corvette Z06 Carbon Aero,8,Rear-Wheel Drive,Premium,19,Automatic,Two Seaters,Corvette
2024,Chevrolet,Equinox,4,Front-Wheel Drive 2WD,Regular,31,Automatic,Small SUV,Equinox
2024,Chevrolet,Equinox,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,Equinox
2024,Chevrolet,Silverado,4,4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,4,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,6,Rear-Wheel Drive 2WD,Diesel,29,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,6,4-Wheel Drive,Diesel,24,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,8,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,8,4-Wheel Drive,Premium,20,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado,8,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado ZR2,6,4-Wheel Drive,Diesel,22,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Silverado ZR2,8,4-Wheel Drive,Premium,17,Automatic,Standard Pickup Truck,Silverado
2024,Chevrolet,Suburban,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Suburban
2024,Chevrolet,Suburban,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Suburban
2024,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Suburban
2024,Chevrolet,Suburban,8,4-Wheel Drive,Regular,18,Automatic,Standard SUV,Suburban
2024,Chevrolet,Suburban,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Suburban
2024,Chevrolet,Suburban,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Suburban
2024,Chevrolet,Tahoe,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Tahoe,6,Rear-Wheel Drive 2WD,Diesel,28,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Tahoe,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Tahoe,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Tahoe,8,4-Wheel Drive,Regular,20,Automatic,Standard SUV,Tahoe
2024,Chevrolet,Trailblazer,3,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Trailblazer
2024,Chevrolet,Trailblazer,3,Front-Wheel Drive 2WD,Regular,33,Automatic,Small SUV,Trailblazer
2024,Chevrolet,Traverse Limited,6,Front-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Traverse
2024,Chevrolet,Traverse Limited,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Traverse
2024,Chevrolet,Trax,3,Front-Wheel Drive,Regular,32,Automatic,Small Station Wagons,Trax
2024,Chrysler,Pacifica,6,All-Wheel Drive 4WD,Regular,25,Automatic,Minivan,Pacifica
2024,Chrysler,Pacifica,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Pacifica
2024,Chrysler,Voyager,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Voyager
2024,Dodge,Durango,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Durango
2024,Dodge,Durango,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Durango
2024,Dodge,Durango,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Durango
2024,Dodge,Durango,8,Rear-Wheel Drive 2WD,Midgrade,22,Automatic,Standard SUV,Durango
2024,Dodge,Durango SRT,8,All-Wheel Drive 4WD,Premium,17,Automatic,Standard SUV,Durango
2024,Dodge,Hornet,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Hornet
2024,Ferrari,812 Competizione,12,Rear-Wheel Drive,Premium,16,Automatic,Two Seaters,812 Competizione
2024,Ferrari,Daytona SP3,12,Rear-Wheel Drive,Premium,16,Automatic,Two Seaters,Daytona SP3
2024,Ferrari,Purosangue,12,All-Wheel Drive 4WD,Premium,15,Automatic,Standard SUV,Purosangue
2024,Ferrari,Roma,8,Rear-Wheel Drive,Premium,22,Automatic,Subcompact Cars,Roma
2024,Ferrari,Roma Spider,8,Rear-Wheel Drive,Premium,22,Automatic,Minicompact Cars,Roma
2024,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Automatic,Small SUV,Bronco
2024,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Manual,Small SUV,Bronco
2024,Ford,Bronco,6,Part-time 4-Wheel Drive,Regular,21,Automatic,Small SUV,Bronco
2024,Ford,Bronco Badlands,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2024,Ford,Bronco Badlands,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2024,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2024,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,18,Automatic,Small SUV,Bronco
2024,Ford,Bronco Black Diamond,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Small SUV,Bronco
2024,Ford,Bronco Raptor,6,Part-time 4-Wheel Drive,Regular,16,Automatic,Standard SUV,Bronco
2024,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2024,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2024,Ford,Bronco Sasquatch,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2024,Ford,Bronco Sport,3,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Bronco Sport
2024,Ford,Bronco Sport,4,Part-time 4-Wheel Drive,Regular,26,Automatic,Small SUV,Bronco Sport
2024,Ford,Edge,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Edge
2024,Ford,Edge,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Edge
2024,Ford,Escape,3,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,Escape
2024,Ford,Escape,3,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,Escape
2024,Ford,Escape,4,All-Wheel Drive 4WD,Regular,31,Automatic,Small SUV,Escape
2024,Ford,Expedition,6,Rear-Wheel Drive 2WD,Regular,23,Automatic,Standard SUV,Expedition
2024,Ford,Expedition,6,Part-time 4-Wheel Drive,Regular,22,Automatic,Standard SUV,Expedition
2024,Ford,Expedition Timberline,6,Part-time 4-Wheel Drive,Regular,19,Automatic,Standard SUV,Expedition
2024,Ford,Explorer,4,Rear-Wheel Drive 2WD,Regular,28,Automatic,Standard SUV,Explorer
2024,Ford,Explorer,4,Part-time 4-Wheel Drive,Regular,27,Automatic,Standard SUV,Explorer
2024,Ford,Explorer,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard SUV,Explorer
2024,Ford,Explorer,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Explorer
2024,Ford,Explorer Timberline,4,Part-time 4-Wheel Drive,Regular,22,Automatic,Standard SUV,Explorer
2024,Ford,F150 Pickup,6,Rear-Wheel Drive 2WD,Regular,25,Automatic,Standard Pickup Truck,F150
2024,Ford,F150 Pickup,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,F150
2024,Ford,F150 Pickup,8,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,F150
2024,Ford,F150 Pickup,8,Rear-Wheel Drive 2WD,Regular,24,Automatic,Standard Pickup Truck,F150
2024,Ford,F150 Raptor,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Standard Pickup Truck,F150
2024,Ford,Maverick,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small Pickup Truck,Maverick
2024,Ford,Maverick,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small Pickup Truck,Maverick
2024,Ford,Maverick Tremor,4,All-Wheel Drive 4WD,Regular,24,Automatic,Small Pickup Truck,Maverick
2024,Ford,Mustang,4,Rear-Wheel Drive,Regular,33,Automatic,Subcompact Cars,Mustang
2024,Ford,Mustang,8,Rear-Wheel Drive,Regular,23,Manual,Subcompact Cars,Mustang
2024,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Automatic,Subcompact Cars,Mustang
2024,Ford,Mustang Dark Horse,8,Rear-Wheel Drive,Regular,22,Manual,Subcompact Cars,Mustang
2024,Ford,Mustang Dark Horse,8,Rear-Wheel Drive,Regular,22,Automatic,Subcompact Cars,Mustang
2024,Ford,Mustang Performance Package,4,Rear-Wheel Drive,Regular,29,Automatic,Subcompact Cars,Mustang
2024,Ford,Ranger,4,Rear-Wheel Drive 2WD,Regular,25,Automatic,Standard Pickup Truck,Ranger
2024,Ford,Ranger,4,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,Ranger
2024,Ford,Ranger,6,Part-time 4-Wheel Drive,Regular,23,Automatic,Standard Pickup Truck,Ranger
2024,Ford,Ranger Raptor,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Standard Pickup Truck,Ranger
2024,Genesis,G70,4,Rear-Wheel Drive,Premium,29,Automatic,Compact Cars,G70
2024,Genesis,G70,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,G70
2024,Genesis,G80,4,All-Wheel Drive,Premium,30,Automatic,Large Cars,G80
2024,Genesis,G80,6,All-Wheel Drive,Premium,25,Automatic,Large Cars,G80
2024,Genesis,G90,6,All-Wheel Drive,Premium,26,Automatic,Large Cars,G90
2024,Genesis,GV70,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,GV70
2024,Genesis,GV70,6,All-Wheel Drive 4WD,Premium,24,Automatic,Small SUV,GV70
2024,Genesis,GV80,4,All-Wheel Drive 4WD,Premium,24,Automatic,Standard SUV,GV80
2024,Genesis,GV80,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,GV80
2024,GMC,Canyon,4,4-Wheel Drive,Regular,22,Automatic,Small Pickup Truck,Canyon
2024,GMC,Canyon,4,Rear-Wheel Drive 2WD,Regular,23,Automatic,Small Pickup Truck,Canyon
2024,GMC,Canyon AT4X,4,4-Wheel Drive,Regular,17,Automatic,Small Pickup Truck,Canyon
2024,GMC,Canyon AT4X AEV,4,4-Wheel Drive,Regular,16,Automatic,Small Pickup Truck,Canyon
2024,GMC,Sierra,4,4-Wheel Drive,Regular,18,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,4,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,6,Rear-Wheel Drive 2WD,Diesel,29,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,6,4-Wheel Drive,Diesel,27,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,8,4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra,8,4-Wheel Drive,Premium,19,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra AT4X,6,4-Wheel Drive,Diesel,20,Automatic,Standard Pickup Truck,Sierra
2024,GMC,Sierra AT4X,8,4-Wheel Drive,Premium,16,Automatic,Standard Pickup Truck,Sierra
